,Location,YEAR,Month,Day,ShWave,UVA,UVB,UVindx,Lon,Lat,Temp,DewFrost,WBulbTemp2M,EarthSkin,SpecHumid2M,RelHumid2M,Precipitation,SfPressure,WiSpeed2M,WiDirect2M,WiSpeed10M,WiDirect10M,WSfSoil,Region,Farming,Rearing,Fishery
1846,DakLak,2022,October,7,4.54,12.63,0.37,1.87,108.2371,12.8706,24.11,21.02,22.57,24.06,16.24,poor_high,4.08,96.57,0.05,East,1.6,East,0.92,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1847,DakLak,2022,October,8,2.67,8.26,0.25,1.26,108.2371,12.8706,24.5,22.28,23.39,24.51,17.52,poor_high,11.11,96.59,0.02,East,1.8,East,0.93,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1848,DakLak,2022,October,9,4.24,12.1,0.36,1.8,108.2371,12.8706,24.01,22.27,23.14,24.01,17.52,poor_high,5.11,96.67,0.03,East,1.56,East,0.92,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1849,DakLak,2022,October,10,2.36,7.16,0.21,1.05,108.2371,12.8706,23.39,22.16,22.78,23.4,17.4,poor_high,26.31,96.72,0.02,East,1.73,East,0.95,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1850,DakLak,2022,October,11,1.2,3.98,0.11,0.54,108.2371,12.8706,23.77,23.02,23.4,23.77,18.31,poor_high,19.23,96.62,0.02,North_East,1.93,North_East,0.95,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1851,DakLak,2022,October,12,3.48,9.83,0.28,1.41,108.2371,12.8706,24.38,21.99,23.19,24.39,17.21,poor_high,7.21,96.55,0.03,North_East,2.1,North_East,0.94,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1852,DakLak,2022,October,13,1.96,5.93,0.16,0.8,108.2371,12.8706,22.96,21.07,22.01,22.97,16.3,poor_high,5.95,96.39,0.02,North_East,1.34,North_East,0.93,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1853,DakLak,2022,October,14,1.14,3.78,0.11,0.54,108.2371,12.8706,21.07,20.29,20.68,21.06,15.56,poor_high,25.58,96.08,0.04,West,2.19,West,0.96,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1854,DakLak,2022,October,15,4.49,12.34,0.34,1.76,108.2371,12.8706,24.47,21.12,22.79,24.49,16.42,poor_high,0.89,96.09,0.02,South_East,1.16,South_East,0.94,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1855,DakLak,2022,October,16,4.91,12.98,0.36,1.8,108.2371,12.8706,24.92,22.19,23.55,24.93,17.46,poor_high,10.25,96.38,0.02,East,1.5,East,0.94,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1856,DakLak,2022,October,17,4.34,11.53,0.34,1.69,108.2371,12.8706,23.88,19.84,21.87,23.76,15.14,poor_high,0.69,96.49,0.08,North_East,1.16,South,0.93,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1857,DakLak,2022,October,18,5.53,13.83,0.38,1.94,108.2371,12.8706,24.29,20.14,22.21,24.05,15.44,poor_high,0.29,96.41,0.11,East,0.91,North_East,0.92,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1858,DakLak,2022,October,19,5.08,12.48,0.34,1.76,108.2371,12.8706,24.62,21.1,22.86,24.52,16.36,poor_high,0.51,96.38,0.06,South_East,1.16,South,0.92,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1859,DakLak,2022,October,20,2.91,8.4,0.25,1.25,108.2371,12.8706,24.36,21.34,22.85,24.37,16.54,poor_high,0.06,96.6,0.03,East,1.76,East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1860,DakLak,2022,October,21,5.11,13.35,0.38,1.91,108.2371,12.8706,24.47,21.05,22.76,24.48,16.24,poor_high,0.02,96.7,0.02,East,1.61,East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1861,DakLak,2022,October,22,5.15,13.81,0.39,1.99,108.2371,12.8706,24.66,21.58,23.12,24.68,16.78,poor_high,0.36,96.7,0.02,East,1.27,East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1862,DakLak,2022,October,23,3.36,9.88,0.28,1.44,108.2371,12.8706,24.13,22.58,23.36,24.13,17.82,poor_high,4.31,96.67,0.02,East,1.39,East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1863,DakLak,2022,October,24,4.77,12.48,0.34,1.74,108.2371,12.8706,25.05,21.14,23.09,24.93,16.36,poor_high,1.09,96.51,0.08,East,1.06,East,0.9,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1864,DakLak,2022,October,25,3.54,9.98,0.28,1.43,108.2371,12.8706,23.73,22.51,23.12,23.68,17.76,poor_high,2.56,96.56,0.05,South,1.49,South,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1865,DakLak,2022,October,26,4.38,12.08,0.34,1.7,108.2371,12.8706,23.71,22.14,22.92,23.72,17.4,poor_high,8.15,96.54,0.02,East,1.77,East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1866,DakLak,2022,October,27,0.98,3.3,0.09,0.48,108.2371,12.8706,23.18,22.55,22.87,23.18,17.82,poor_high,33.14,96.5,0.02,North_East,1.63,North_East,0.95,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1867,DakLak,2022,October,28,3.37,9.45,0.27,1.33,108.2371,12.8706,23.4,21.0,22.2,23.4,16.17,poor_high,0.98,96.45,0.03,North_East,2.46,North_East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1868,DakLak,2022,October,29,2.86,8.47,0.24,1.22,108.2371,12.8706,23.15,21.01,22.08,23.15,16.24,poor_high,0.98,96.37,0.03,North_East,2.19,North_East,0.91,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1869,DakLak,2022,October,30,3.19,8.95,0.25,1.26,108.2371,12.8706,23.3,20.45,21.87,23.29,15.69,poor_high,0.01,96.33,0.03,North_East,1.84,North_East,0.9,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1870,DakLak,2022,October,31,5.53,13.77,0.38,1.95,108.2371,12.8706,23.15,19.58,21.36,23.05,14.89,poor_high,0.0,96.37,0.07,North_East,1.26,North_East,0.89,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1871,DakLak,2022,November,1,4.94,12.21,0.34,1.75,108.2371,12.8706,22.95,18.19,20.57,22.59,13.61,poor_high,0.0,96.47,0.12,South,0.96,South,0.89,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1872,DakLak,2022,November,2,4.72,11.89,0.34,1.71,108.2371,12.8706,22.95,19.15,21.05,22.9,14.47,poor_high,0.01,96.49,0.05,South_East,1.2,South_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1873,DakLak,2022,November,3,3.34,8.99,0.25,1.29,108.2371,12.8706,22.97,19.92,21.44,22.98,15.14,poor_high,1.58,96.61,0.02,East,1.33,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1874,DakLak,2022,November,4,2.96,8.41,0.25,1.26,108.2371,12.8706,22.45,19.84,21.15,22.46,15.01,poor_high,1.66,96.78,0.03,East,2.08,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1875,DakLak,2022,November,5,4.21,11.42,0.32,1.62,108.2371,12.8706,22.08,19.55,20.81,22.08,14.71,poor_high,0.02,96.93,0.02,East,1.68,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1876,DakLak,2022,November,6,4.71,12.48,0.35,1.8,108.2371,12.8706,22.89,19.48,21.19,22.9,14.65,poor_high,0.07,96.84,0.02,East,1.88,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1877,DakLak,2022,November,7,4.97,13.02,0.36,1.86,108.2371,12.8706,23.35,19.82,21.58,23.37,15.01,poor_high,0.0,96.74,0.02,East,1.64,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1878,DakLak,2022,November,8,5.52,14.09,0.39,2.0,108.2371,12.8706,23.58,19.94,21.76,23.61,15.14,poor_high,0.01,96.68,0.02,East,1.74,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1879,DakLak,2022,November,9,4.77,12.59,0.35,1.82,108.2371,12.8706,23.94,21.46,22.7,23.95,16.6,poor_high,0.08,96.67,0.02,East,1.76,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1880,DakLak,2022,November,10,3.61,10.09,0.29,1.48,108.2371,12.8706,24.37,21.63,23.0,24.37,16.78,poor_high,0.43,96.65,0.02,East,1.9,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1881,DakLak,2022,November,11,4.34,11.64,0.33,1.67,108.2371,12.8706,23.46,21.52,22.49,23.46,16.66,poor_high,0.83,96.65,0.02,East,1.89,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1882,DakLak,2022,November,12,1.75,5.67,0.16,0.85,108.2371,12.8706,23.78,22.23,23.01,23.8,17.46,poor_high,8.27,96.52,0.03,North_East,2.03,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1883,DakLak,2022,November,13,1.99,6.3,0.19,0.95,108.2371,12.8706,23.49,22.8,23.15,23.49,18.07,poor_high,11.82,96.54,0.02,East,2.0,East,0.9,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1884,DakLak,2022,November,14,4.33,11.62,0.33,1.7,108.2371,12.8706,24.01,22.1,23.05,24.01,17.33,poor_high,1.08,96.58,0.02,East,1.91,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1885,DakLak,2022,November,15,3.78,10.42,0.3,1.59,108.2371,12.8706,24.52,22.19,23.36,24.53,17.4,poor_high,0.15,96.54,0.02,East,1.91,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1886,DakLak,2022,November,16,4.38,11.85,0.34,1.82,108.2371,12.8706,24.33,21.15,22.74,24.35,16.36,poor_high,0.22,96.47,0.02,East,1.77,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1887,DakLak,2022,November,17,4.0,10.94,0.32,1.7,108.2371,12.8706,24.55,21.87,23.21,24.56,17.09,poor_high,0.63,96.42,0.02,East,1.83,East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1888,DakLak,2022,November,18,3.84,10.6,0.31,1.63,108.2371,12.8706,24.24,21.83,23.04,24.25,17.03,poor_high,0.86,96.48,0.03,North_East,2.15,North_East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1889,DakLak,2022,November,19,2.04,6.27,0.2,1.08,108.2371,12.8706,22.9,21.62,22.26,22.9,16.85,poor_high,14.26,96.39,0.04,North_East,2.47,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1890,DakLak,2022,November,20,0.99,3.35,0.1,0.55,108.2371,12.8706,23.16,22.28,22.73,23.17,17.58,poor_high,35.07,96.19,0.03,North_East,2.33,North_East,0.93,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1891,DakLak,2022,November,21,2.01,6.37,0.2,1.05,108.2371,12.8706,23.89,22.62,23.26,23.89,17.94,poor_high,2.76,96.12,0.02,East,1.61,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1892,DakLak,2022,November,22,1.34,4.44,0.13,0.71,108.2371,12.8706,23.54,22.62,23.08,23.54,17.94,poor_high,10.99,96.22,0.02,East,1.71,East,0.9,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1893,DakLak,2022,November,23,3.46,9.94,0.3,1.58,108.2371,12.8706,25.33,21.73,23.53,25.31,17.03,poor_high,2.76,96.35,0.04,East,1.3,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1894,DakLak,2022,November,24,4.17,11.16,0.33,1.74,108.2371,12.8706,24.53,21.72,23.12,24.54,16.91,poor_high,0.74,96.52,0.02,East,1.41,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1895,DakLak,2022,November,25,4.14,11.1,0.33,1.73,108.2371,12.8706,23.99,21.68,22.83,24.0,16.85,poor_high,0.8,96.65,0.02,East,1.66,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1896,DakLak,2022,November,26,3.36,9.63,0.29,1.52,108.2371,12.8706,23.47,21.66,22.57,23.47,16.85,poor_high,6.47,96.56,0.02,East,1.71,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1897,DakLak,2022,November,27,4.46,12.04,0.34,1.81,108.2371,12.8706,24.21,21.73,22.97,24.22,16.97,poor_high,0.75,96.47,0.02,East,1.45,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1898,DakLak,2022,November,28,5.21,13.51,0.38,1.97,108.2371,12.8706,23.83,21.07,22.45,23.83,16.3,poor_high,0.0,96.52,0.02,East,1.18,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1899,DakLak,2022,November,29,5.56,13.79,0.38,1.98,108.2371,12.8706,24.12,20.67,22.4,24.12,15.87,poor_high,0.0,96.54,0.02,East,1.4,East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1900,DakLak,2022,November,30,4.33,11.33,0.32,1.68,108.2371,12.8706,23.8,21.77,22.79,23.82,16.97,poor_high,0.06,96.59,0.02,East,1.72,East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1901,DakLak,2022,December,1,4.4,11.71,0.33,1.76,108.2371,12.8706,24.11,21.88,23.0,24.12,17.09,poor_high,0.25,96.56,0.03,North_East,2.23,North_East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1902,DakLak,2022,December,2,2.43,7.27,0.21,1.14,108.2371,12.8706,23.04,20.86,21.95,23.04,16.05,poor_high,9.22,96.48,0.04,East,2.76,East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1903,DakLak,2022,December,3,1.97,5.95,0.17,0.91,108.2371,12.8706,22.56,21.14,21.85,22.56,16.3,poor_high,12.99,96.55,0.03,East,2.2,East,0.89,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1904,DakLak,2022,December,4,2.22,6.66,0.21,1.12,108.2371,12.8706,22.13,20.69,21.4,22.13,15.87,poor_high,15.95,96.64,0.03,East,2.16,East,0.9,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1905,DakLak,2022,December,5,3.16,8.73,0.27,1.44,108.2371,12.8706,22.7,21.41,22.05,22.7,16.6,poor_high,5.71,96.65,0.02,East,2.09,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1906,DakLak,2022,December,6,2.56,7.54,0.23,1.26,108.2371,12.8706,23.14,21.51,22.32,23.14,16.66,poor_high,7.3,96.55,0.04,North_East,2.7,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1907,DakLak,2022,December,7,1.65,5.24,0.16,0.88,108.2371,12.8706,22.92,21.72,22.32,22.93,16.91,poor_high,14.23,96.51,0.03,North_East,2.52,North_East,0.9,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1908,DakLak,2022,December,8,4.49,11.7,0.35,1.91,108.2371,12.8706,23.87,21.87,22.87,23.87,17.09,poor_high,7.26,96.52,0.04,North_East,2.68,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1909,DakLak,2022,December,9,4.13,11.02,0.34,1.91,108.2371,12.8706,22.51,20.05,21.29,22.51,15.26,poor_high,2.69,96.53,0.03,North_East,2.51,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1910,DakLak,2022,December,10,4.41,11.59,0.37,2.04,108.2371,12.8706,21.37,19.79,20.58,21.37,15.01,poor_high,4.98,96.57,0.02,East,2.02,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1911,DakLak,2022,December,11,4.81,11.88,0.35,1.89,108.2371,12.8706,21.19,18.79,19.99,21.2,14.04,poor_high,6.86,96.67,0.02,East,2.13,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1912,DakLak,2022,December,12,3.4,9.02,0.27,1.44,108.2371,12.8706,20.14,18.2,19.17,20.14,13.55,poor_high,58.3,96.76,0.03,North_East,2.1,North_East,0.95,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1913,DakLak,2022,December,13,4.95,11.88,0.34,1.84,108.2371,12.8706,18.72,15.88,17.3,18.72,11.66,poor_high,0.01,96.79,0.03,North_East,2.13,North_East,0.89,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1914,DakLak,2022,December,14,3.26,8.46,0.24,1.29,108.2371,12.8706,18.78,16.01,17.4,18.8,11.84,poor_high,0.0,96.82,0.03,North_East,2.2,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1915,DakLak,2022,December,15,3.8,9.91,0.28,1.48,108.2371,12.8706,20.08,17.45,18.77,20.11,13.0,poor_high,0.02,96.62,0.02,North_East,1.84,North_East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1916,DakLak,2022,December,16,3.33,9.13,0.27,1.49,108.2371,12.8706,22.04,19.63,20.83,22.05,14.95,poor_high,0.35,96.56,0.02,East,1.8,East,0.88,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1917,DakLak,2022,December,17,2.71,7.99,0.26,1.45,108.2371,12.8706,22.26,19.89,21.08,22.26,15.14,poor_high,1.52,96.73,0.04,North_East,3.16,North_East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1918,DakLak,2022,December,18,2.39,7.04,0.23,1.29,108.2371,12.8706,18.46,16.04,17.25,18.45,11.78,poor_high,2.83,96.86,0.05,North_East,3.82,North_East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1919,DakLak,2022,December,19,3.02,8.13,0.26,1.45,108.2371,12.8706,19.16,16.51,17.83,19.17,12.21,poor_high,0.24,96.69,0.04,North_East,2.87,North_East,0.87,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1920,DakLak,2022,December,20,3.48,9.23,0.28,1.55,108.2371,12.8706,21.24,18.77,20.01,21.26,14.1,poor_high,0.06,96.54,0.03,North_East,2.11,North_East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1921,DakLak,2022,December,21,3.52,9.36,0.29,1.62,108.2371,12.8706,22.24,19.5,20.87,22.25,14.71,poor_high,0.38,96.53,0.03,North_East,2.48,North_East,0.86,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1922,DakLak,2022,December,22,4.33,11.02,0.33,1.78,108.2371,12.8706,20.65,17.55,19.1,20.65,13.06,poor_high,0.03,96.56,0.03,North_East,2.28,North_East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1923,DakLak,2022,December,23,4.11,10.34,0.3,1.67,108.2371,12.8706,18.41,15.32,16.87,18.42,11.29,poor_high,0.03,96.73,0.03,North_East,2.09,East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1924,DakLak,2022,December,24,3.69,9.41,0.28,1.56,108.2371,12.8706,18.06,15.28,16.67,18.07,11.23,poor_high,0.24,96.86,0.03,North_East,2.43,North_East,0.85,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1925,DakLak,2022,December,25,4.09,10.57,0.31,1.74,108.2371,12.8706,17.55,14.75,16.15,17.55,10.8,poor_high,0.0,97.0,0.02,North_East,2.15,East,0.84,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1926,DakLak,2022,December,26,4.77,11.95,0.35,1.95,108.2371,12.8706,18.82,15.98,17.4,18.83,11.72,poor_high,0.1,97.06,0.02,North_East,1.9,East,0.84,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1927,DakLak,2022,December,27,4.08,10.6,0.32,1.76,108.2371,12.8706,19.13,16.38,17.76,19.14,12.02,poor_high,0.3,97.01,0.02,North_East,1.99,East,0.84,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1928,DakLak,2022,December,28,5.36,13.19,0.4,2.2,108.2371,12.8706,19.66,17.06,18.36,19.68,12.57,poor_high,0.65,97.01,0.03,North_East,1.73,North_East,0.84,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1929,DakLak,2022,December,29,5.04,12.67,0.37,1.98,108.2371,12.8706,20.73,18.41,19.57,20.74,13.67,poor_high,2.1,97.04,0.03,North_East,2.13,North_East,0.84,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1930,DakLak,2022,December,30,3.63,9.94,0.3,1.72,108.2371,12.8706,20.52,17.46,18.99,20.52,12.88,poor_high,0.13,97.11,0.04,North_East,2.9,North_East,0.84,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1931,DakLak,2022,December,31,2.56,7.46,0.23,1.26,108.2371,12.8706,19.38,16.54,17.96,19.39,12.15,poor_high,0.04,97.09,0.03,North_East,2.58,North_East,0.83,TayNguyen,"['lua', 'khoai', 'lac', 'mia', 'ngo', 'san']","['bo', 'trau', 'heo', 'giacam']",['ca']
1932,HaGiang,2022,October,1,3.18,10.08,0.3,1.51,105.0071,22.771,22.05,20.38,21.21,22.34,16.6,poor_high,9.59,90.88,1.26,South_East,1.95,South_East,0.84,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'mia', 'ngo', 'cam', 'che', 'san']","['bo', 'trau', 'heo']",?
1933,HaGiang,2022,October,2,3.12,9.91,0.29,1.49,105.0071,22.771,22.0,20.49,21.24,22.37,16.66,poor_high,5.56,90.98,1.7,South_East,2.66,South_East,0.84,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'mia', 'ngo', 'cam', 'che', 'san']","['bo', 'trau', 'heo']",?
